customer_id,as_of_date,region_name,age,age_band,marital_status,customer_tenure_months,multi_policy_flag,num_policies,policy_type,renewal_month,current_premium,premium_last_year,premium_change_pct,num_price_increases_last_3y,coverage_amount,premium_to_coverage_ratio,payment_frequency,autopay_enabled,late_payment_count_12m,missed_payment_flag,payment_method_change_flag,num_claims_12m,num_approved_claims_12m,num_rejected_claims_12m,num_pending_claims_12m,avg_claim_amount,total_claim_amount_12m,total_payout_amount_12m,payout_ratio_12m,avg_settlement_time_days,days_since_last_claim,num_contacts_12m,complaint_flag,complaint_resolution_days,quote_requested_flag,coverage_downgrade_flag,churn_flag,churn_type,churn_probability_true
107,2025-12-31,Auckland,71,65-74,Married,172,0,1,Home,8,546.14,590.73,-0.0835,0,506666.29,0.0010779,Annual,1,0,0,0,1,1,0,0,1937.68,1937.68,1453.26,0.75,17,348,2,0,0,0,0,0,No churn,0.116073
108,2025-12-31,Wellington,63,55-64,Married,64,0,1,Health,3,1768.31,1467.95,0.2246,2,111111.48,0.01591475,Monthly,1,0,0,1,0,0,0,0,1968.44,0.0,0.0,0.8,25,895,2,0,0,0,0,1,Price,0.536896
109,2025-12-31,Auckland,50,45-54,Single,139,0,1,Health,10,1167.72,1064.86,0.0934,2,92378.54,0.01264057,Monthly,1,0,0,0,2,2,0,0,12026.86,24053.72,19242.98,0.8,27,85,1,0,0,0,0,0,No churn,0.262145
110,2025-12-31,Canterbury,65,65-74,Married,82,0,1,Home,11,680.02,656.86,0.055,2,524486.2,0.00129654,Monthly,1,0,0,0,0,0,0,0,3519.1,0.0,0.0,0.75,8,978,0,0,0,0,0,0,No churn,0.241419
111,2025-12-31,Auckland,36,35-44,Married,22,1,3,Home,3,592.27,507.02,0.1393,2,586729.43,0.00100945,Monthly,0,2,0,0,0,0,0,0,19486.72,0.0,0.0,0.75,29,1446,3,0,0,0,0,0,No churn,0.298759
112,2025-12-31,Otago,71,65-74,Single,7,0,1,Health,1,2020.11,2176.76,-0.0666,1,91995.04,0.02195894,Annual,0,1,0,0,0,0,0,0,5182.74,0.0,0.0,0.8,16,1194,0,0,0,1,0,1,Other,0.387804
113,2025-12-31,Bay of Plenty,55,55-64,Married,66,0,1,Auto,10,922.11,851.04,0.0849,2,18949.02,0.04866253,Monthly,0,4,1,1,0,0,0,0,9518.11,0.0,0.0,0.75,17,1247,2,0,0,0,0,1,Payment,0.901451
114,2025-12-31,Auckland,49,45-54,Married,104,0,1,Travel,5,285.46,268.42,0.0577,1,13765.8,0.0207366,Monthly,1,0,0,0,0,0,0,0,1191.05,0.0,0.0,0.75,13,1462,1,0,0,0,0,0,No churn,0.208041
115,2025-12-31,Bay of Plenty,52,45-54,Single,26,0,1,Home,11,962.04,858.55,0.1477,2,454014.69,0.00211896,Annual,1,0,0,0,0,0,0,0,9600.27,0.0,0.0,0.75,12,1222,1,0,0,0,0,0,No churn,0.284316
116,2025-12-31,Auckland,56,55-64,Single,122,0,1,Life,2,734.34,606.86,0.2369,3,189967.72,0.00386561,Monthly,1,0,0,0,0,0,0,0,4108.76,0.0,0.0,0.85,12,726,1,0,0,1,0,0,No churn,0.632761
117,2025-12-31,Auckland,20,18-24,Single,76,0,1,Auto,4,1257.34,1272.43,-0.0035,1,24019.34,0.05234697,Monthly,1,0,0,1,0,0,0,0,4521.37,0.0,0.0,0.75,8,1735,3,0,0,0,0,1,Other,0.209042
118,2025-12-31,Bay of Plenty,27,25-34,Married,168,1,3,Health,7,1689.1,1481.36,0.1718,2,143941.57,0.01173466,Annual,0,0,0,0,0,0,0,0,2498.9,0.0,0.0,0.8,17,513,0,0,0,0,0,0,No churn,0.10169
119,2025-12-31,Wellington,34,25-34,Single,10,0,1,Auto,12,1171.91,1194.23,0.0019,3,23856.76,0.04912279,Monthly,1,1,0,0,1,1,0,0,2027.49,2027.49,1520.62,0.75,19,46,3,0,0,1,0,0,No churn,0.477561
120,2025-12-31,Auckland,25,25-34,Single,172,0,1,Home,9,724.04,689.26,0.0439,2,564666.67,0.00128225,Monthly,1,0,0,0,0,0,0,0,11366.57,0.0,0.0,0.75,21,957,1,0,0,0,0,1,Other,0.255042
121,2025-12-31,Auckland,47,45-54,Single,89,0,1,Auto,12,1092.26,978.82,0.1233,1,35916.59,0.03041093,Monthly,0,0,0,0,0,0,0,0,4184.59,0.0,0.0,0.75,18,1240,1,0,0,0,0,1,Price,0.308982
122,2025-12-31,Wellington,63,55-64,Married,47,0,1,Travel,8,258.52,257.18,-0.0293,1,9990.53,0.0258761,Monthly,1,1,0,0,0,0,0,0,2311.02,0.0,0.0,0.75,20,1786,1,0,0,0,0,0,No churn,0.238073
123,2025-12-31,Bay of Plenty,62,55-64,Married,78,1,2,Home,10,739.79,719.35,0.0044,2,501830.54,0.00147418,Monthly,0,0,0,0,0,0,0,0,7520.09,0.0,0.0,0.75,17,1661,1,0,0,0,1,0,No churn,0.051778
124,2025-12-31,Auckland,50,45-54,Married,98,1,2,Auto,8,905.33,793.62,0.1922,2,30023.13,0.03015443,Monthly,1,1,0,1,0,0,0,0,3200.33,0.0,0.0,0.75,11,1202,3,0,0,1,0,1,Price,0.294179
125,2025-12-31,Auckland,76,75+,Married,49,0,1,Auto,8,653.66,614.64,0.0793,2,45715.4,0.01429849,Monthly,1,0,0,0,0,0,0,0,5276.42,0.0,0.0,0.75,22,1366,2,1,17,1,0,1,Service,0.791344
126,2025-12-31,Manawatu-Whanganui,56,55-64,Single,113,1,2,Auto,2,1068.15,984.55,0.131,2,31354.56,0.03406695,Monthly,1,2,0,0,0,0,0,0,1727.61,0.0,0.0,0.75,23,537,2,0,0,1,1,0,No churn,0.375193
127,2025-12-31,Wellington,23,18-24,Single,33,1,4,Health,3,1963.53,1849.65,0.0588,3,252250.18,0.00778407,Monthly,0,1,0,0,0,0,0,0,5554.21,0.0,0.0,0.8,31,767,1,0,0,0,0,0,No churn,0.133982
128,2025-12-31,Bay of Plenty,70,65-74,Married,41,1,2,Auto,3,958.98,942.94,0.0171,3,28859.7,0.03322898,Annual,0,0,0,0,0,0,0,0,1699.47,0.0,0.0,0.75,25,427,0,0,0,0,0,0,No churn,0.030859
129,2025-12-31,Wellington,57,55-64,Married,178,0,1,Travel,1,268.17,234.87,0.1136,2,13748.06,0.01950579,Monthly,1,1,0,0,0,0,0,0,938.31,0.0,0.0,0.75,29,1386,3,0,0,0,0,0,No churn,0.425549
130,2025-12-31,Canterbury,61,55-64,Married,34,1,2,Auto,11,843.07,738.97,0.1522,3,27876.49,0.0302431,Annual,0,0,0,0,0,0,0,0,8379.7,0.0,0.0,0.75,21,667,0,0,0,1,1,0,No churn,0.142885
131,2025-12-31,Manawatu-Whanganui,56,55-64,Single,122,0,1,Home,9,672.66,630.29,0.0639,2,199992.01,0.00336346,Monthly,0,0,0,0,0,0,0,0,8420.61,0.0,0.0,0.75,13,671,0,0,0,1,0,1,Other,0.308669
132,2025-12-31,Manawatu-Whanganui,55,55-64,Married,36,0,1,Home,12,685.4,603.91,0.1164,1,423035.89,0.0016202,Annual,1,1,0,0,0,0,0,0,6530.54,0.0,0.0,0.75,24,370,0,0,0,0,0,0,No churn,0.296813
133,2025-12-31,Auckland,24,18-24,Single,93,0,1,Auto,10,1104.59,953.38,0.1515,1,34302.61,0.03220129,Monthly,1,0,0,0,0,0,0,0,4896.04,0.0,0.0,0.75,1,1608,1,0,0,1,0,1,Price,0.562299
134,2025-12-31,Waikato,56,55-64,Married,102,0,1,Home,6,642.13,648.43,-0.0132,2,313964.16,0.00204524,Monthly,1,0,0,0,0,0,0,0,9865.7,0.0,0.0,0.75,22,1278,2,0,0,0,0,1,Other,0.144186
135,2025-12-31,Wellington,72,65-74,Married,126,1,3,Auto,4,1153.7,1069.78,0.0695,2,31076.62,0.03712443,Monthly,0,0,0,0,0,0,0,0,6269.81,0.0,0.0,0.75,27,1641,1,0,0,0,0,0,No churn,0.084841
136,2025-12-31,Auckland,38,35-44,Married,177,1,4,Auto,12,715.79,769.65,-0.0889,0,7887.22,0.09075301,Annual,1,0,0,0,0,0,0,0,2567.04,0.0,0.0,0.75,6,435,3,0,0,0,0,0,No churn,0.019431
137,2025-12-31,Auckland,58,55-64,Married,38,1,2,Auto,1,1278.57,1162.78,0.0852,1,9958.44,0.12839016,Monthly,0,1,0,0,0,0,0,0,1598.78,0.0,0.0,0.75,28,1243,1,0,0,1,0,1,Other,0.162774
138,2025-12-31,Canterbury,20,18-24,Married,34,0,1,Health,1,1370.37,1197.17,0.1146,3,188706.58,0.0072619,Monthly,0,0,0,0,0,0,0,0,1807.04,0.0,0.0,0.8,12,1435,1,0,0,1,0,1,Other,0.526554
139,2025-12-31,Auckland,41,35-44,Married,18,1,4,Auto,12,1154.18,1007.79,0.1582,2,13616.67,0.08476195,Annual,1,1,0,0,0,0,0,0,1902.32,0.0,0.0,0.75,15,506,0,0,0,0,0,1,Price,0.152353
140,2025-12-31,Manawatu-Whanganui,47,45-54,Married,153,0,1,Health,3,1084.11,890.14,0.2255,2,134040.98,0.0080879,Annual,1,0,0,0,0,0,0,0,4282.62,0.0,0.0,0.8,10,1256,2,0,0,1,0,0,No churn,0.458983
141,2025-12-31,Auckland,84,75+,Single,150,0,1,Travel,3,232.0,238.07,-0.0296,2,17789.8,0.01304102,Monthly,1,0,0,0,0,0,0,0,1800.73,0.0,0.0,0.75,8,1047,2,0,0,0,0,0,No churn,0.269541
142,2025-12-31,Wellington,32,25-34,Single,2,1,3,Auto,7,847.99,849.22,0.0112,3,27936.65,0.03035399,Monthly,1,2,0,0,0,0,0,0,1712.61,0.0,0.0,0.75,19,1752,0,1,9,0,0,1,Service,0.570377
143,2025-12-31,Waikato,36,35-44,Married,85,1,4,Health,6,1398.39,1357.07,0.0475,2,95916.06,0.01457927,Monthly,1,0,0,0,0,0,0,0,10110.0,0.0,0.0,0.8,17,631,1,0,0,0,1,0,No churn,0.06615
144,2025-12-31,Canterbury,45,45-54,Married,129,0,1,Home,3,750.1,675.39,0.1169,1,387489.06,0.0019358,Monthly,0,0,0,0,0,0,0,0,9034.01,0.0,0.0,0.75,10,1302,2,0,0,0,0,1,Other,0.297789
145,2025-12-31,Wellington,85,75+,Married,29,0,1,Auto,10,1487.68,1389.97,0.0543,3,39911.14,0.03727477,Monthly,1,1,0,0,0,0,0,0,4970.42,0.0,0.0,0.75,15,1370,2,0,0,0,0,1,Other,0.545306
146,2025-12-31,Canterbury,76,75+,Single,82,0,1,Auto,3,1126.12,1168.42,-0.0645,0,31382.77,0.03588329,Monthly,0,0,0,1,0,0,0,0,5871.39,0.0,0.0,0.75,10,742,2,0,0,0,0,0,No churn,0.212395
147,2025-12-31,Auckland,20,18-24,Single,117,1,4,Auto,6,1028.23,972.13,0.0754,3,39044.82,0.02633457,Monthly,1,0,0,0,0,0,0,0,2564.16,0.0,0.0,0.75,3,809,1,1,15,0,0,0,No churn,0.14188
148,2025-12-31,Canterbury,33,25-34,Married,3,0,1,Home,11,649.79,616.11,0.0285,1,613674.02,0.00105886,Annual,1,1,0,0,0,0,0,0,4734.8,0.0,0.0,0.75,18,1488,2,0,0,0,1,0,No churn,0.404829
149,2025-12-31,Manawatu-Whanganui,73,65-74,Married,158,1,4,Auto,2,1023.85,908.14,0.1236,3,6725.09,0.15224291,Monthly,0,0,0,1,0,0,0,0,19683.39,0.0,0.0,0.75,8,927,3,0,0,1,0,0,No churn,0.184634
150,2025-12-31,Otago,21,18-24,Single,168,0,1,Home,1,869.54,842.34,-0.0142,0,528261.98,0.00164603,Monthly,1,0,0,0,0,0,0,0,4653.22,0.0,0.0,0.75,19,880,2,0,0,0,0,1,Other,0.204541
151,2025-12-31,Wellington,76,75+,Single,3,0,1,Auto,6,1160.31,1004.88,0.1487,2,10745.15,0.10798411,Monthly,1,2,0,1,1,1,0,0,6384.82,6384.82,4788.62,0.75,26,283,1,0,0,0,0,1,Price,0.988776
152,2025-12-31,Bay of Plenty,37,35-44,Single,9,0,1,Home,2,971.4,968.89,0.0211,1,313317.31,0.00310038,Monthly,1,0,0,0,0,0,0,0,5385.16,0.0,0.0,0.75,19,402,0,0,0,0,0,0,No churn,0.264842
153,2025-12-31,Bay of Plenty,80,75+,Married,3,0,1,Auto,3,917.74,1180.53,-0.0408,1,21538.47,0.04260933,Monthly,0,0,0,0,0,0,0,0,1869.85,0.0,0.0,0.75,26,792,2,0,0,0,0,0,No churn,0.395677
154,2025-12-31,Auckland,37,35-44,Single,57,0,1,Auto,2,959.81,806.97,0.1856,2,32098.46,0.02990202,Monthly,0,2,0,1,1,1,0,0,4935.94,4935.94,3701.96,0.75,14,150,0,0,0,0,0,0,No churn,0.67274
155,2025-12-31,Manawatu-Whanganui,47,45-54,Married,86,0,1,Health,6,1864.26,1686.13,0.1092,1,160756.71,0.01159675,Monthly,1,0,0,0,0,0,0,0,3654.73,0.0,0.0,0.8,20,407,4,0,0,0,0,0,No churn,0.285462
156,2025-12-31,Canterbury,63,55-64,Single,6,0,1,Travel,6,142.93,129.09,0.1386,3,7453.09,0.01917736,Annual,0,0,0,0,0,0,0,0,1068.57,0.0,0.0,0.75,9,927,3,0,0,0,0,1,Price,0.917425
157,2025-12-31,Manawatu-Whanganui,26,25-34,Single,104,0,1,Health,3,1415.6,1347.88,0.0667,1,204780.07,0.00691277,Monthly,1,0,0,0,0,0,0,0,4126.74,0.0,0.0,0.8,15,1017,0,0,0,0,0,0,No churn,0.289115
158,2025-12-31,Canterbury,55,55-64,Single,173,1,2,Health,10,1235.65,1038.64,0.1927,2,139336.76,0.00886808,Monthly,0,0,0,0,1,1,0,0,3621.65,3621.65,2897.32,0.8,20,5,2,0,0,0,0,0,No churn,0.147546
159,2025-12-31,Auckland,52,45-54,Single,150,0,1,Health,2,1354.24,1323.71,0.0302,2,191656.96,0.00706595,Monthly,1,0,0,0,0,0,0,0,4258.81,0.0,0.0,0.8,12,426,1,0,0,0,0,0,No churn,0.174417
160,2025-12-31,Auckland,71,65-74,Married,118,1,2,Auto,6,1336.66,1289.79,0.071,2,30462.41,0.04387915,Monthly,1,0,0,0,0,0,0,0,1967.66,0.0,0.0,0.75,22,504,1,0,0,0,0,0,No churn,0.083488
161,2025-12-31,Canterbury,85,75+,Married,119,0,1,Life,9,1483.78,1293.5,0.1543,1,622437.34,0.00238383,Annual,1,0,0,0,0,0,0,0,25862.37,0.0,0.0,0.85,11,1302,3,0,0,0,0,1,Price,0.443412
162,2025-12-31,Auckland,63,55-64,Married,23,0,1,Auto,3,1250.79,1264.15,-0.0421,1,22918.68,0.0545752,Annual,1,1,0,0,0,0,0,0,2976.19,0.0,0.0,0.75,17,660,1,0,0,0,0,1,Other,0.192776
163,2025-12-31,Otago,45,45-54,Married,10,0,1,Home,10,982.32,808.47,0.2439,2,479882.68,0.00204701,Monthly,0,3,0,1,0,0,0,0,11677.18,0.0,0.0,0.75,23,612,2,0,0,0,1,1,Price,0.99494
164,2025-12-31,Auckland,45,45-54,Single,126,0,1,Auto,11,979.73,879.9,0.1295,2,26727.58,0.03665611,Monthly,0,1,0,0,0,0,0,0,11293.58,0.0,0.0,0.75,19,1631,3,0,0,0,0,0,No churn,0.436908
165,2025-12-31,Auckland,46,45-54,Married,66,0,1,Health,3,1953.56,1965.62,-0.0173,1,109616.88,0.01782174,Monthly,0,0,0,0,1,1,0,0,2039.98,2039.98,1631.98,0.8,24,287,3,0,0,0,0,0,No churn,0.13609
166,2025-12-31,Waikato,73,65-74,Married,177,0,1,Auto,10,1081.2,1042.37,0.0468,1,23359.21,0.04628589,Monthly,1,0,0,1,0,0,0,0,1731.2,0.0,0.0,0.75,27,411,0,0,0,0,0,0,No churn,0.268971
167,2025-12-31,Canterbury,39,35-44,Married,122,0,1,Health,3,518.07,524.87,-0.0106,0,193510.65,0.00267724,Monthly,1,0,0,0,0,0,0,0,4127.37,0.0,0.0,0.8,10,808,0,0,0,0,0,0,No churn,0.138411
168,2025-12-31,Auckland,29,25-34,Married,94,1,4,Health,12,1166.47,1096.49,0.0385,1,92385.34,0.01262617,Monthly,1,2,0,0,0,0,0,0,1630.59,0.0,0.0,0.8,19,936,2,0,0,0,0,0,No churn,0.150426
169,2025-12-31,Auckland,40,35-44,Single,93,0,1,Auto,7,1079.95,1086.01,-0.0232,0,21375.8,0.05052214,Monthly,1,0,0,1,0,0,0,0,3106.15,0.0,0.0,0.75,29,1781,1,0,0,0,0,0,No churn,0.137678
170,2025-12-31,Waikato,19,18-24,Single,47,0,1,Home,6,624.26,503.04,0.2448,1,360407.88,0.0017321,Annual,1,0,0,0,1,1,0,0,8074.73,8074.73,6056.05,0.75,26,18,2,0,0,0,0,0,No churn,0.524969
171,2025-12-31,Auckland,25,25-34,Single,152,1,4,Auto,9,1069.51,988.95,0.0864,1,22375.56,0.04779808,Monthly,0,1,0,0,0,0,0,0,6616.61,0.0,0.0,0.75,17,752,1,0,0,0,0,1,Other,0.148024
172,2025-12-31,Auckland,24,18-24,Single,105,0,1,Home,6,557.38,543.59,0.0387,1,505264.75,0.00110314,Monthly,1,0,0,0,0,0,0,0,1628.93,0.0,0.0,0.75,7,1572,2,0,0,0,0,0,No churn,0.250968
173,2025-12-31,Manawatu-Whanganui,70,65-74,Married,60,0,1,Auto,7,511.04,444.14,0.1668,2,25737.36,0.01985591,Monthly,0,1,0,0,0,0,0,0,5221.99,0.0,0.0,0.75,18,521,0,0,0,1,0,0,No churn,0.691605
174,2025-12-31,Auckland,67,65-74,Married,111,0,1,Home,8,1015.38,1013.31,-0.0123,0,511366.76,0.00198562,Monthly,0,1,0,0,0,0,0,0,3540.76,0.0,0.0,0.75,17,1121,3,0,0,1,0,1,Other,0.342163
175,2025-12-31,Bay of Plenty,65,65-74,Single,143,0,1,Travel,7,120.0,120.19,-0.0002,0,27697.64,0.0043325,Annual,1,0,0,0,0,0,0,0,3071.79,0.0,0.0,0.75,9,1501,0,0,0,0,0,0,No churn,0.101132
176,2025-12-31,Wellington,49,45-54,Married,88,1,2,Life,8,1140.81,980.75,0.1433,2,639267.21,0.00178455,Monthly,0,0,0,1,0,0,0,0,10959.34,0.0,0.0,0.85,3,1757,0,0,0,0,1,0,No churn,0.130108
177,2025-12-31,Manawatu-Whanganui,66,65-74,Married,58,0,1,Health,2,1996.34,1627.35,0.2222,2,153826.49,0.01297787,Monthly,1,2,0,0,0,0,0,0,4793.08,0.0,0.0,0.8,8,1020,1,0,0,0,1,1,Price,0.815188
178,2025-12-31,Wellington,28,25-34,Single,160,0,1,Health,8,923.36,835.38,0.0769,2,169019.49,0.00546303,Annual,1,0,0,0,0,0,0,0,9942.11,0.0,0.0,0.8,12,722,2,0,0,0,0,1,Other,0.195392
179,2025-12-31,Waikato,79,75+,Single,14,1,4,Home,11,513.68,516.0,0.0007,2,400321.48,0.00128316,Monthly,1,1,0,0,0,0,0,0,3970.56,0.0,0.0,0.75,2,626,1,0,0,0,0,0,No churn,0.149513
180,2025-12-31,Manawatu-Whanganui,52,45-54,Single,105,1,4,Life,4,1129.64,1049.97,0.0685,2,417883.53,0.00270324,Monthly,1,0,0,0,0,0,0,0,25223.13,0.0,0.0,0.85,5,1616,4,0,0,0,0,0,No churn,0.059088
181,2025-12-31,Auckland,81,75+,Married,125,0,1,Life,4,900.04,868.01,0.0258,2,157447.38,0.00571645,Annual,1,0,0,0,0,0,0,0,6177.23,0.0,0.0,0.85,16,978,0,0,0,0,0,0,No churn,0.189242
182,2025-12-31,Auckland,28,25-34,Single,125,0,1,Auto,1,1148.85,1187.66,-0.0509,2,15652.0,0.07339956,Monthly,1,0,0,0,0,0,0,0,1455.32,0.0,0.0,0.75,7,1166,2,0,0,0,0,0,No churn,0.179628
183,2025-12-31,Wellington,51,45-54,Single,116,1,2,Home,9,274.98,274.8,-0.0084,0,545221.57,0.00050434,Monthly,1,1,0,0,0,0,0,0,8026.71,0.0,0.0,0.75,12,481,0,0,0,0,1,0,No churn,0.070139
184,2025-12-31,Otago,65,65-74,Single,127,0,1,Auto,1,1095.23,985.42,0.1203,3,20757.65,0.05276276,Monthly,1,0,0,0,0,0,0,0,16995.47,0.0,0.0,0.75,11,1240,0,0,0,1,0,1,Price,0.453328
185,2025-12-31,Canterbury,51,45-54,Married,130,0,1,Auto,4,1033.17,1028.83,0.0133,2,27460.24,0.03762436,Annual,1,0,0,0,0,0,0,0,3599.81,0.0,0.0,0.75,17,879,1,0,0,0,0,0,No churn,0.093613
186,2025-12-31,Bay of Plenty,48,45-54,Married,80,0,1,Auto,2,671.45,566.37,0.1218,2,30287.29,0.02216929,Monthly,1,0,0,0,0,0,0,0,2941.9,0.0,0.0,0.75,28,1067,3,0,0,0,0,1,Price,0.307069
187,2025-12-31,Auckland,29,25-34,Single,121,1,4,Home,8,456.7,445.18,0.0302,1,709889.52,0.00064333,Annual,0,0,0,0,0,0,0,0,6198.79,0.0,0.0,0.75,15,580,2,0,0,0,0,0,No churn,0.033234
188,2025-12-31,Auckland,43,35-44,Married,68,1,2,Home,6,588.83,595.76,0.0097,1,651810.92,0.00090337,Monthly,0,0,0,0,0,0,0,0,3113.32,0.0,0.0,0.75,24,369,0,0,0,0,0,0,No churn,0.035561
189,2025-12-31,Auckland,34,25-34,Married,69,1,3,Home,11,781.11,681.16,0.14,2,346341.12,0.00225533,Annual,1,0,0,0,0,0,0,0,11277.49,0.0,0.0,0.75,25,662,1,0,0,0,1,0,No churn,0.094592
190,2025-12-31,Auckland,38,35-44,Single,128,1,2,Auto,1,948.0,847.75,0.0825,2,20712.38,0.04576978,Monthly,1,1,0,0,0,0,0,0,9129.6,0.0,0.0,0.75,10,397,2,0,0,0,0,0,No churn,0.104637
191,2025-12-31,Wellington,64,55-64,Single,154,0,1,Auto,9,723.34,707.48,0.0169,2,15795.86,0.0457928,Monthly,1,0,0,0,0,0,0,0,9077.9,0.0,0.0,0.75,8,951,1,0,0,0,0,0,No churn,0.182958
192,2025-12-31,Auckland,60,55-64,Single,27,0,1,Home,2,565.75,587.04,-0.0541,2,379153.48,0.00149214,Monthly,1,0,0,0,0,0,0,0,5904.54,0.0,0.0,0.75,9,1667,2,0,0,0,0,0,No churn,0.179298
193,2025-12-31,Auckland,59,55-64,Single,67,0,1,Life,10,1819.4,1866.06,-0.029,1,183168.13,0.00993294,Annual,0,1,0,0,0,0,0,0,8362.47,0.0,0.0,0.85,25,914,1,0,0,0,0,0,No churn,0.142467
194,2025-12-31,Auckland,42,35-44,Married,102,0,1,Home,4,576.17,670.88,-0.1005,2,446549.51,0.00129027,Monthly,1,0,0,1,0,0,0,0,5442.62,0.0,0.0,0.75,8,1059,0,0,0,0,0,1,Other,0.136618
195,2025-12-31,Canterbury,83,75+,Married,71,0,1,Auto,3,772.54,697.66,0.0917,1,25207.47,0.0306473,Monthly,0,0,0,0,0,0,0,0,1430.8,0.0,0.0,0.75,23,682,2,0,0,0,0,0,No churn,0.436796
196,2025-12-31,Waikato,23,18-24,Married,70,0,1,Auto,2,981.73,992.72,-0.0088,1,33339.72,0.02944615,Monthly,1,0,0,0,0,0,0,0,2624.37,0.0,0.0,0.75,13,996,2,0,0,0,0,0,No churn,0.196286
197,2025-12-31,Bay of Plenty,41,35-44,Single,10,0,1,Home,9,742.16,721.86,0.0191,1,386196.98,0.0019217,Monthly,0,2,0,0,0,0,0,0,23824.45,0.0,0.0,0.75,11,1754,1,0,0,0,0,0,No churn,0.480157
198,2025-12-31,Auckland,26,25-34,Married,75,1,3,Travel,12,205.99,188.36,0.1107,1,11871.07,0.01735203,Monthly,1,0,0,0,0,0,0,0,7678.16,0.0,0.0,0.75,15,1023,0,0,0,0,0,0,No churn,0.111264
199,2025-12-31,Waikato,41,35-44,Single,158,1,3,Auto,4,938.57,812.89,0.1084,3,9579.06,0.09798115,Annual,1,0,0,0,0,0,0,0,3701.33,0.0,0.0,0.75,29,673,1,0,0,0,0,0,No churn,0.046625
200,2025-12-31,Canterbury,83,75+,Single,153,0,1,Auto,11,1255.97,1157.07,0.1021,2,15546.48,0.08078816,Monthly,1,0,0,0,0,0,0,0,8908.78,0.0,0.0,0.75,32,455,1,0,0,0,0,0,No churn,0.457886
201,2025-12-31,Bay of Plenty,42,35-44,Single,145,0,1,Auto,1,1338.06,1235.07,0.0959,2,39681.4,0.03372013,Annual,0,0,0,0,0,0,0,0,1617.08,0.0,0.0,0.75,13,1600,1,0,0,0,0,1,Other,0.170383
202,2025-12-31,Waikato,79,75+,Married,36,0,1,Health,12,1611.15,1535.9,0.0704,1,108316.61,0.01487444,Monthly,0,1,0,0,0,0,0,0,4787.24,0.0,0.0,0.8,15,1691,1,0,0,0,0,0,No churn,0.478059
203,2025-12-31,Auckland,51,45-54,Married,2,0,1,Auto,5,1478.45,1708.46,-0.1247,1,35712.35,0.04139884,Annual,1,1,0,1,0,0,0,0,2678.78,0.0,0.0,0.75,35,1731,1,0,0,0,0,1,Other,0.245464
204,2025-12-31,Auckland,65,65-74,Married,63,1,3,Home,10,809.65,748.24,0.0826,3,299593.86,0.0027025,Monthly,0,1,0,0,0,0,0,0,10372.03,0.0,0.0,0.75,3,567,3,0,0,0,0,0,No churn,0.124575
205,2025-12-31,Canterbury,49,45-54,Married,46,0,1,Health,4,999.74,905.03,0.1238,2,166623.38,0.00599998,Annual,0,0,0,0,0,0,0,0,7041.15,0.0,0.0,0.8,14,1388,1,0,0,0,0,0,No churn,0.205235
206,2025-12-31,Otago,36,35-44,Single,106,1,2,Home,11,664.73,750.82,-0.1246,2,292194.49,0.00227497,Monthly,1,0,0,0,0,0,0,0,12621.55,0.0,0.0,0.75,13,1440,1,0,0,0,0,0,No churn,0.034114
207,2025-12-31,Auckland,69,65-74,Single,125,1,2,Auto,12,1273.99,1172.53,0.0704,3,15362.69,0.08292785,Annual,1,0,0,1,0,0,0,0,2437.06,0.0,0.0,0.75,22,548,0,0,0,0,0,0,No churn,0.046669
208,2025-12-31,Waikato,83,75+,Married,55,0,1,Home,10,430.77,392.2,0.0776,2,501327.0,0.00085925,Annual,1,0,0,0,0,0,0,0,76364.08,0.0,0.0,0.75,27,1443,1,0,0,0,0,0,No churn,0.282845
209,2025-12-31,Auckland,35,35-44,Married,42,0,1,Life,3,1544.04,1318.96,0.1724,2,435086.87,0.00354882,Monthly,0,1,0,1,0,0,0,0,4088.13,0.0,0.0,0.85,13,1582,1,0,0,0,1,0,No churn,0.602698
210,2025-12-31,Manawatu-Whanganui,70,65-74,Married,167,0,1,Auto,9,650.06,615.59,0.0451,1,32205.09,0.02018503,Monthly,1,0,0,0,0,0,0,0,6257.86,0.0,0.0,0.75,22,823,0,0,0,0,0,0,No churn,0.249164
211,2025-12-31,Manawatu-Whanganui,35,35-44,Single,18,0,1,Health,3,1867.95,1565.82,0.1693,2,97871.73,0.01908565,Annual,1,0,0,0,0,0,0,0,2133.41,0.0,0.0,0.8,15,1762,2,0,0,0,0,0,No churn,0.366274
212,2025-12-31,Bay of Plenty,66,65-74,Married,93,0,1,Auto,4,1437.82,1277.29,0.1577,2,27486.54,0.05230999,Monthly,1,1,0,0,0,0,0,0,1533.86,0.0,0.0,0.75,22,1275,1,0,0,0,0,0,No churn,0.553309
213,2025-12-31,Bay of Plenty,71,65-74,Single,111,0,1,Travel,7,284.19,255.16,0.0804,1,10949.93,0.02595405,Annual,1,0,0,0,0,0,0,0,2867.53,0.0,0.0,0.75,25,1687,1,0,0,0,0,0,No churn,0.207936
214,2025-12-31,Manawatu-Whanganui,48,45-54,Single,74,0,1,Auto,9,546.59,523.19,0.0015,2,2000.0,0.27329349,Monthly,0,1,0,0,0,0,0,0,4481.05,0.0,0.0,0.75,23,754,3,0,0,0,0,0,No churn,0.209821
